Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Intensity Mean,10,,Surface,3,,Image 1,1,12
Intensity Mean,0,,Surface,4,,Image 1,1,12
Intensity Mean,5.66667,,Surface,1,,Image 1,1,13
Intensity Mean,24.5,,Surface,2,,Image 1,1,13
Intensity Mean,6.66667,,Surface,3,,Image 1,1,13
Intensity Mean,0,,Surface,4,,Image 1,1,13
Intensity Mean,0,,Surface,1,,Image 1,1,14
Intensity Mean,20.3333,,Surface,2,,Image 1,1,14
Intensity Mean,1.83333,,Surface,3,,Image 1,1,14
Intensity Mean,0,,Surface,4,,Image 1,1,14
Intensity Mean,0.833333,,Surface,1,,Image 1,1,15
Intensity Mean,19,,Surface,2,,Image 1,1,15
Intensity Mean,2.16667,,Surface,3,,Image 1,1,15
Intensity Mean,0,,Surface,4,,Image 1,1,15
Intensity Mean,0.584856,,Surface,1,,Image 1,1,16
Intensity Mean,22.9634,,Surface,2,,Image 1,1,16
Intensity Mean,0.402089,,Surface,3,,Image 1,1,16
Intensity Mean,0.751958,,Surface,4,,Image 1,1,16
Intensity Mean,0.435897,,Surface,1,,Image 1,1,17
Intensity Mean,9.58974,,Surface,2,,Image 1,1,17
Intensity Mean,0.333333,,Surface,3,,Image 1,1,17
Intensity Mean,0.589744,,Surface,4,,Image 1,1,17
Intensity Mean,0.0833333,,Surface,1,,Image 1,1,18
Intensity Mean,16.9583,,Surface,2,,Image 1,1,18
Intensity Mean,0.25,,Surface,3,,Image 1,1,18
Intensity Mean,3.625,,Surface,4,,Image 1,1,18
Intensity Mean,0.664688,,Surface,1,,Image 1,1,19
Intensity Mean,28.8368,,Surface,2,,Image 1,1,19
Intensity Mean,1.05045,,Surface,3,,Image 1,1,19
Intensity Mean,1.80119,,Surface,4,,Image 1,1,19
Intensity Mean,0,,Surface,1,,Image 1,1,20
Intensity Mean,34.6,,Surface,2,,Image 1,1,20
Intensity Mean,0.6,,Surface,3,,Image 1,1,20
Intensity Mean,0.6,,Surface,4,,Image 1,1,20
Intensity Mean,0,,Surface,1,,Image 1,1,21
Intensity Mean,6.0625,,Surface,2,,Image 1,1,21
Intensity Mean,0,,Surface,3,,Image 1,1,21
Intensity Mean,0,,Surface,4,,Image 1,1,21
Intensity Mean,0.76886,,Surface,1,,Image 1,1,22
Intensity Mean,14.9807,,Surface,2,,Image 1,1,22
Intensity Mean,0.658106,,Surface,3,,Image 1,1,22
Intensity Mean,2.4703,,Surface,4,,Image 1,1,22
Intensity Mean,0.326671,,Surface,1,,Image 1,1,23
Intensity Mean,12.4845,,Surface,2,,Image 1,1,23
Intensity Mean,1.34114,,Surface,3,,Image 1,1,23
Intensity Mean,2.70365,,Surface,4,,Image 1,1,23
Intensity Mean,0.7,,Surface,1,,Image 1,1,24
Intensity Mean,41.2,,Surface,2,,Image 1,1,24
Intensity Mean,12.7,,Surface,3,,Image 1,1,24
Intensity Mean,0.1,,Surface,4,,Image 1,1,24
Intensity Mean,1.91667,,Surface,1,,Image 1,1,25
Intensity Mean,7.38889,,Surface,2,,Image 1,1,25
Intensity Mean,0.805556,,Surface,3,,Image 1,1,25
Intensity Mean,3.11111,,Surface,4,,Image 1,1,25
Intensity Mean,1.98438,,Surface,1,,Image 1,1,26
Intensity Mean,5.98438,,Surface,2,,Image 1,1,26
Intensity Mean,0.9375,,Surface,3,,Image 1,1,26
Intensity Mean,0,,Surface,4,,Image 1,1,26
Intensity Mean,2,,Surface,1,,Image 1,1,27
Intensity Mean,29.5,,Surface,2,,Image 1,1,27
Intensity Mean,10,,Surface,3,,Image 1,1,27
Intensity Mean,0,,Surface,4,,Image 1,1,27
Intensity Mean,0.955769,,Surface,1,,Image 1,1,28
Intensity Mean,16.6846,,Surface,2,,Image 1,1,28
Intensity Mean,0.634615,,Surface,3,,Image 1,1,28
Intensity Mean,1.92692,,Surface,4,,Image 1,1,28
Intensity Mean,1.83333,,Surface,1,,Image 1,1,29
Intensity Mean,20.3333,,Surface,2,,Image 1,1,29
Intensity Mean,6.66667,,Surface,3,,Image 1,1,29
Intensity Mean,0,,Surface,4,,Image 1,1,29
Intensity Mean,2.8,,Surface,1,,Image 1,1,30
Intensity Mean,11.6,,Surface,2,,Image 1,1,30
Intensity Mean,1.65,,Surface,3,,Image 1,1,30
Intensity Mean,0,,Surface,4,,Image 1,1,30
Intensity Mean,0.538462,,Surface,1,,Image 1,1,31
Intensity Mean,10.3846,,Surface,2,,Image 1,1,31
Intensity Mean,0.384615,,Surface,3,,Image 1,1,31
Intensity Mean,3.15385,,Surface,4,,Image 1,1,31
Intensity Mean,2.625,,Surface,1,,Image 1,1,32
Intensity Mean,33.4375,,Surface,2,,Image 1,1,32
Intensity Mean,1.125,,Surface,3,,Image 1,1,32
Intensity Mean,0.0625,,Surface,4,,Image 1,1,32
Intensity Mean,1.16225,,Surface,1,,Image 1,1,33
Intensity Mean,20.7947,,Surface,2,,Image 1,1,33
Intensity Mean,1.49669,,Surface,3,,Image 1,1,33
Intensity Mean,0.360927,,Surface,4,,Image 1,1,33
Intensity Mean,0.357143,,Surface,1,,Image 1,1,34
Intensity Mean,7.34367,,Surface,2,,Image 1,1,34
Intensity Mean,0.332884,,Surface,3,,Image 1,1,34
Intensity Mean,2.87871,,Surface,4,,Image 1,1,34
Intensity Mean,2.33333,,Surface,1,,Image 1,1,35
Intensity Mean,9,,Surface,2,,Image 1,1,35
Intensity Mean,1.33333,,Surface,3,,Image 1,1,35
Intensity Mean,0,,Surface,4,,Image 1,1,35
Intensity Mean,1.19566,,Surface,1,,Image 1,1,36
Intensity Mean,7.1775,,Surface,2,,Image 1,1,36
Intensity Mean,0.786175,,Surface,3,,Image 1,1,36
Intensity Mean,1.67194,,Surface,4,,Image 1,1,36
Intensity Mean,1.3894,,Surface,1,,Image 1,1,37
Intensity Mean,16.2577,,Surface,2,,Image 1,1,37
Intensity Mean,3.57001,,Surface,3,,Image 1,1,37
Intensity Mean,2.17481,,Surface,4,,Image 1,1,37
Intensity Mean,0.955106,,Surface,1,,Image 1,1,38
Intensity Mean,18.3583,,Surface,2,,Image 1,1,38
Intensity Mean,5.97579,,Surface,3,,Image 1,1,38
Intensity Mean,4.28169,,Surface,4,,Image 1,1,38
Intensity Mean,1.1528,,Surface,1,,Image 1,1,39
Intensity Mean,16.9629,,Surface,2,,Image 1,1,39
Intensity Mean,3.58273,,Surface,3,,Image 1,1,39
Intensity Mean,3.65506,,Surface,4,,Image 1,1,39
Intensity Mean,1.41347,,Surface,1,,Image 1,1,40
Intensity Mean,24.8929,,Surface,2,,Image 1,1,40
Intensity Mean,6.38653,,Surface,3,,Image 1,1,40
Intensity Mean,3.52322,,Surface,4,,Image 1,1,40
Intensity Mean,1.12079,,Surface,1,,Image 1,1,41
Intensity Mean,19.6208,,Surface,2,,Image 1,1,41
Intensity Mean,1.99208,,Surface,3,,Image 1,1,41
Intensity Mean,1.42772,,Surface,4,,Image 1,1,41
Intensity Mean,0.0555556,,Surface,1,,Image 1,1,42
Intensity Mean,14.3889,,Surface,2,,Image 1,1,42
Intensity Mean,0,,Surface,3,,Image 1,1,42
Intensity Mean,0,,Surface,4,,Image 1,1,42
Intensity Median,0,,Surface,1,,Image 1,1,0
Intensity Median,7.992,,Surface,2,,Image 1,1,0
Intensity Median,0.001,,Surface,3,,Image 1,1,0
Intensity Median,0.996,,Surface,4,,Image 1,1,0
Intensity Median,0.999,,Surface,1,,Image 1,1,1
Intensity Median,3.99975,,Surface,2,,Image 1,1,1
Intensity Median,0,,Surface,3,,Image 1,1,1
Intensity Median,0,,Surface,4,,Image 1,1,1
Intensity Median,0.002,,Surface,1,,Image 1,1,2
Intensity Median,12.008,,Surface,2,,Image 1,1,2
Intensity Median,0.002,,Surface,3,,Image 1,1,2
Intensity Median,0.996,,Surface,4,,Image 1,1,2
Intensity Median,0.99975,,Surface,1,,Image 1,1,3
Intensity Median,7.998,,Surface,2,,Image 1,1,3
Intensity Median,0.9995,,Surface,3,,Image 1,1,3
Intensity Median,0,,Surface,4,,Image 1,1,3
Intensity Median,0.00025,,Surface,1,,Image 1,1,4
Intensity Median,12.996,,Surface,2,,Image 1,1,4
Intensity Median,0,,Surface,3,,Image 1,1,4
Intensity Median,0,,Surface,4,,Image 1,1,4
Intensity Median,0.99975,,Surface,1,,Image 1,1,5
Intensity Median,14.9998,,Surface,2,,Image 1,1,5
Intensity Median,2.99975,,Surface,3,,Image 1,1,5
Intensity Median,0,,Surface,4,,Image 1,1,5
Intensity Median,0,,Surface,1,,Image 1,1,6
Intensity Median,11.998,,Surface,2,,Image 1,1,6
Intensity Median,0.002,,Surface,3,,Image 1,1,6
Intensity Median,0,,Surface,4,,Image 1,1,6
Intensity Median,0,,Surface,1,,Image 1,1,7
Intensity Median,9.999,,Surface,2,,Image 1,1,7
Intensity Median,0,,Surface,3,,Image 1,1,7
Intensity Median,0,,Surface,4,,Image 1,1,7
Intensity Median,0.002,,Surface,1,,Image 1,1,8
Intensity Median,8,,Surface,2,,Image 1,1,8
Intensity Median,0.0005,,Surface,3,,Image 1,1,8
Intensity Median,0,,Surface,4,,Image 1,1,8
Intensity Median,2.5,,Surface,1,,Image 1,1,9
Intensity Median,9.0005,,Surface,2,,Image 1,1,9
Intensity Median,0,,Surface,3,,Image 1,1,9
Intensity Median,0,,Surface,4,,Image 1,1,9
Intensity Median,0.99975,,Surface,1,,Image 1,1,10
Intensity Median,11.9998,,Surface,2,,Image 1,1,10
Intensity Median,2,,Surface,3,,Image 1,1,10
Intensity Median,0,,Surface,4,,Image 1,1,10
Intensity Median,1,,Surface,1,,Image 1,1,11
Intensity Median,16.001,,Surface,2,,Image 1,1,11
Intensity Median,5.501,,Surface,3,,Image 1,1,11
Intensity Median,0,,Surface,4,,Image 1,1,11
Intensity Median,0,,Surface,1,,Image 1,1,12
Intensity Median,21,,Surface,2,,Image 1,1,12
Intensity Median,10,,Surface,3,,Image 1,1,12
Intensity Median,0,,Surface,4,,Image 1,1,12
Intensity Median,5.498,,Surface,1,,Image 1,1,13
Intensity Median,25,,Surface,2,,Image 1,1,13
Intensity Median,6.99975,,Surface,3,,Image 1,1,13
Intensity Median,0,,Surface,4,,Image 1,1,13
Intensity Median,0,,Surface,1,,Image 1,1,14
Intensity Median,19.999,,Surface,2,,Image 1,1,14
Intensity Median,1.499,,Surface,3,,Image 1,1,14
Intensity Median,0,,Surface,4,,Image 1,1,14
Intensity Median,0.99975,,Surface,1,,Image 1,1,15
Intensity Median,18.999,,Surface,2,,Image 1,1,15
Intensity Median,2.4995,,Surface,3,,Image 1,1,15
Intensity Median,0,,Surface,4,,Image 1,1,15
Intensity Median,0.002,,Surface,1,,Image 1,1,16
Intensity Median,22,,Surface,2,,Image 1,1,16
Intensity Median,0.002,,Surface,3,,Image 1,1,16
Intensity Median,0.002,,Surface,4,,Image 1,1,16
Intensity Median,0.001,,Surface,1,,Image 1,1,17
Intensity Median,9.996,,Surface,2,,Image 1,1,17
Intensity Median,0.0005,,Surface,3,,Image 1,1,17
Intensity Median,0.001,,Surface,4,,Image 1,1,17
Intensity Median,0.00025,,Surface,1,,Image 1,1,18
Intensity Median,17,,Surface,2,,Image 1,1,18
Intensity Median,0.00025,,Surface,3,,Image 1,1,18
Intensity Median,3.004,,Surface,4,,Image 1,1,18
Intensity Median,0.999,,Surface,1,,Image 1,1,19
Intensity Median,26.032,,Surface,2,,Image 1,1,19
Intensity Median,0.002,,Surface,3,,Image 1,1,19
Intensity Median,0.008,,Surface,4,,Image 1,1,19
Intensity Median,0,,Surface,1,,Image 1,1,20
Intensity Median,33,,Surface,2,,Image 1,1,20
Intensity Median,0.0005,,Surface,3,,Image 1,1,20
Intensity Median,0.0005,,Surface,4,,Image 1,1,20
Intensity Median,0,,Surface,1,,Image 1,1,21
Intensity Median,5.999,,Surface,2,,Image 1,1,21
Intensity Median,0,,Surface,3,,Image 1,1,21
Intensity Median,0,,Surface,4,,Image 1,1,21
Intensity Median,0.998,,Surface,1,,Image 1,1,22
Intensity Median,16,,Surface,2,,Image 1,1,22
Intensity Median,0.002,,Surface,3,,Image 1,1,22
Intensity Median,0.008,,Surface,4,,Image 1,1,22
Intensity Median,0.002,,Surface,1,,Image 1,1,23
Intensity Median,11.02,,Surface,2,,Image 1,1,23
Intensity Median,0.999,,Surface,3,,Image 1,1,23
Intensity Median,1,,Surface,4,,Image 1,1,23
Intensity Median,0.99975,,Surface,1,,Image 1,1,24
Intensity Median,42.505,,Surface,2,,Image 1,1,24
Intensity Median,12.996,,Surface,3,,Image 1,1,24
Intensity Median,0.00025,,Surface,4,,Image 1,1,24
Intensity Median,1.496,,Surface,1,,Image 1,1,25
Intensity Median,7.498,,Surface,2,,Image 1,1,25
Intensity Median,0.9995,,Surface,3,,Image 1,1,25
Intensity Median,2.9995,,Surface,4,,Image 1,1,25
Intensity Median,0.998,,Surface,1,,Image 1,1,26
Intensity Median,5.5,,Surface,2,,Image 1,1,26
Intensity Median,0.998,,Surface,3,,Image 1,1,26
Intensity Median,0,,Surface,4,,Image 1,1,26
Intensity Median,2,,Surface,1,,Image 1,1,27
Intensity Median,29.5,,Surface,2,,Image 1,1,27
Intensity Median,9.999,,Surface,3,,Image 1,1,27
Intensity Median,0,,Surface,4,,Image 1,1,27
Intensity Median,0.998,,Surface,1,,Image 1,1,28
Intensity Median,16,,Surface,2,,Image 1,1,28
Intensity Median,0.002,,Surface,3,,Image 1,1,28
Intensity Median,0.008,,Surface,4,,Image 1,1,28
Intensity Median,1.5,,Surface,1,,Image 1,1,29
Intensity Median,19.998,,Surface,2,,Image 1,1,29
Intensity Median,5.9995,,Surface,3,,Image 1,1,29
Intensity Median,0,,Surface,4,,Image 1,1,29
Intensity Median,2.998,,Surface,1,,Image 1,1,30
Intensity Median,11.004,,Surface,2,,Image 1,1,30
Intensity Median,1.002,,Surface,3,,Image 1,1,30
Intensity Median,0,,Surface,4,,Image 1,1,30
Intensity Median,0.99975,,Surface,1,,Image 1,1,31
Intensity Median,10.998,,Surface,2,,Image 1,1,31
Intensity Median,0.0005,,Surface,3,,Image 1,1,31
Intensity Median,3.998,,Surface,4,,Image 1,1,31
Intensity Median,2.499,,Surface,1,,Image 1,1,32
Intensity Median,33.5,,Surface,2,,Image 1,1,32
Intensity Median,1.001,,Surface,3,,Image 1,1,32
Intensity Median,0.00025,,Surface,4,,Image 1,1,32
Intensity Median,0.998,,Surface,1,,Image 1,1,33
Intensity Median,19.008,,Surface,2,,Image 1,1,33
Intensity Median,0.998,,Surface,3,,Image 1,1,33
Intensity Median,0.001,,Surface,4,,Image 1,1,33
Intensity Median,0.002,,Surface,1,,Image 1,1,34
Intensity Median,8,,Surface,2,,Image 1,1,34
Intensity Median,0.002,,Surface,3,,Image 1,1,34
Intensity Median,1,,Surface,4,,Image 1,1,34
Intensity Median,2.00025,,Surface,1,,Image 1,1,35
Intensity Median,8.9995,,Surface,2,,Image 1,1,35
Intensity Median,1.00025,,Surface,3,,Image 1,1,35
Intensity Median,0,,Surface,4,,Image 1,1,35
Intensity Median,1,,Surface,1,,Image 1,1,36
Intensity Median,7.008,,Surface,2,,Image 1,1,36
Intensity Median,0.002,,Surface,3,,Image 1,1,36
Intensity Median,0.006,,Surface,4,,Image 1,1,36
Intensity Median,0.996,,Surface,1,,Image 1,1,37
Intensity Median,15.992,,Surface,2,,Image 1,1,37
Intensity Median,3,,Surface,3,,Image 1,1,37
Intensity Median,0.996,,Surface,4,,Image 1,1,37
Intensity Median,0.996,,Surface,1,,Image 1,1,38
Intensity Median,18,,Surface,2,,Image 1,1,38
Intensity Median,5,,Surface,3,,Image 1,1,38
Intensity Median,2.992,,Surface,4,,Image 1,1,38
Intensity Median,0.996,,Surface,1,,Image 1,1,39
Intensity Median,14.992,,Surface,2,,Image 1,1,39
Intensity Median,3,,Surface,3,,Image 1,1,39
Intensity Median,1.992,,Surface,4,,Image 1,1,39
Intensity Median,1,,Surface,1,,Image 1,1,40
Intensity Median,22.992,,Surface,2,,Image 1,1,40
Intensity Median,6.012,,Surface,3,,Image 1,1,40
Intensity Median,1.992,,Surface,4,,Image 1,1,40
Intensity Median,0.9975,,Surface,1,,Image 1,1,41
Intensity Median,16.992,,Surface,2,,Image 1,1,41
Intensity Median,0.998,,Surface,3,,Image 1,1,41
Intensity Median,0.004,,Surface,4,,Image 1,1,41
Intensity Median,0.00025,,Surface,1,,Image 1,1,42
Intensity Median,14.998,,Surface,2,,Image 1,1,42
Intensity Median,0,,Surface,3,,Image 1,1,42
Intensity Median,0,,Surface,4,,Image 1,1,42
Intensity Min,0,,Surface,1,,Image 1,1,0
Intensity Min,2,,Surface,2,,Image 1,1,0
Intensity Min,0,,Surface,3,,Image 1,1,0
Intensity Min,0,,Surface,4,,Image 1,1,0
Intensity Min,0,,Surface,1,,Image 1,1,1
Intensity Min,3,,Surface,2,,Image 1,1,1
Intensity Min,0,,Surface,3,,Image 1,1,1
Intensity Min,0,,Surface,4,,Image 1,1,1
Intensity Min,0,,Surface,1,,Image 1,1,2
Intensity Min,4,,Surface,2,,Image 1,1,2
Intensity Min,0,,Surface,3,,Image 1,1,2
Intensity Min,0,,Surface,4,,Image 1,1,2
Intensity Min,0,,Surface,1,,Image 1,1,3
Intensity Min,5,,Surface,2,,Image 1,1,3
Intensity Min,0,,Surface,3,,Image 1,1,3
Intensity Min,0,,Surface,4,,Image 1,1,3
Intensity Min,0,,Surface,1,,Image 1,1,4
Intensity Min,7,,Surface,2,,Image 1,1,4
Intensity Min,0,,Surface,3,,Image 1,1,4
Intensity Min,0,,Surface,4,,Image 1,1,4
Intensity Min,0,,Surface,1,,Image 1,1,5
Intensity Min,14,,Surface,2,,Image 1,1,5
Intensity Min,2,,Surface,3,,Image 1,1,5
Intensity Min,0,,Surface,4,,Image 1,1,5
Intensity Min,0,,Surface,1,,Image 1,1,6
Intensity Min,9,,Surface,2,,Image 1,1,6
Intensity Min,0,,Surface,3,,Image 1,1,6
Intensity Min,0,,Surface,4,,Image 1,1,6
Intensity Min,0,,Surface,1,,Image 1,1,7
Intensity Min,9,,Surface,2,,Image 1,1,7
Intensity Min,0,,Surface,3,,Image 1,1,7
Intensity Min,0,,Surface,4,,Image 1,1,7
Intensity Min,0,,Surface,1,,Image 1,1,8
Intensity Min,4,,Surface,2,,Image 1,1,8
Intensity Min,0,,Surface,3,,Image 1,1,8
Intensity Min,0,,Surface,4,,Image 1,1,8
Intensity Min,1,,Surface,1,,Image 1,1,9
Intensity Min,8,,Surface,2,,Image 1,1,9
Intensity Min,0,,Surface,3,,Image 1,1,9
Intensity Min,0,,Surface,4,,Image 1,1,9
Intensity Min,0,,Surface,1,,Image 1,1,10
Intensity Min,11,,Surface,2,,Image 1,1,10
Intensity Min,2,,Surface,3,,Image 1,1,10
Intensity Min,0,,Surface,4,,Image 1,1,10
Intensity Min,1,,Surface,1,,Image 1,1,11
Intensity Min,14,,Surface,2,,Image 1,1,11
Intensity Min,4,,Surface,3,,Image 1,1,11
Intensity Min,0,,Surface,4,,Image 1,1,11
Intensity Min,0,,Surface,1,,Image 1,1,12
Intensity Min,21,,Surface,2,,Image 1,1,12
Intensity Min,10,,Surface,3,,Image 1,1,12
Intensity Min,0,,Surface,4,,Image 1,1,12
Intensity Min,3,,Surface,1,,Image 1,1,13
Intensity Min,22,,Surface,2,,Image 1,1,13
Intensity Min,6,,Surface,3,,Image 1,1,13
Intensity Min,0,,Surface,4,,Image 1,1,13
Intensity Min,0,,Surface,1,,Image 1,1,14
Intensity Min,18,,Surface,2,,Image 1,1,14
Intensity Min,0,,Surface,3,,Image 1,1,14
Intensity Min,0,,Surface,4,,Image 1,1,14
Intensity Min,0,,Surface,1,,Image 1,1,15
Intensity Min,15,,Surface,2,,Image 1,1,15
Intensity Min,1,,Surface,3,,Image 1,1,15
Intensity Min,0,,Surface,4,,Image 1,1,15
Intensity Min,0,,Surface,1,,Image 1,1,16
Intensity Min,11,,Surface,2,,Image 1,1,16
Intensity Min,0,,Surface,3,,Image 1,1,16
Intensity Min,0,,Surface,4,,Image 1,1,16
Intensity Min,0,,Surface,1,,Image 1,1,17
Intensity Min,5,,Surface,2,,Image 1,1,17
Intensity Min,0,,Surface,3,,Image 1,1,17
Intensity Min,0,,Surface,4,,Image 1,1,17
Intensity Min,0,,Surface,1,,Image 1,1,18
Intensity Min,12,,Surface,2,,Image 1,1,18
Intensity Min,0,,Surface,3,,Image 1,1,18
Intensity Min,0,,Surface,4,,Image 1,1,18
Intensity Min,0,,Surface,1,,Image 1,1,19
Intensity Min,7,,Surface,2,,Image 1,1,19
Intensity Min,0,,Surface,3,,Image 1,1,19
Intensity Min,0,,Surface,4,,Image 1,1,19
Intensity Min,0,,Surface,1,,Image 1,1,20
Intensity Min,30,,Surface,2,,Image 1,1,20
Intensity Min,0,,Surface,3,,Image 1,1,20
Intensity Min,0,,Surface,4,,Image 1,1,20
Intensity Min,0,,Surface,1,,Image 1,1,21
Intensity Min,5,,Surface,2,,Image 1,1,21
Intensity Min,0,,Surface,3,,Image 1,1,21
Intensity Min,0,,Surface,4,,Image 1,1,21
Intensity Min,0,,Surface,1,,Image 1,1,22
Intensity Min,5,,Surface,2,,Image 1,1,22
Intensity Min,0,,Surface,3,,Image 1,1,22
Intensity Min,0,,Surface,4,,Image 1,1,22
Intensity Min,0,,Surface,1,,Image 1,1,23
Intensity Min,4,,Surface,2,,Image 1,1,23
Intensity Min,0,,Surface,3,,Image 1,1,23
Intensity Min,0,,Surface,4,,Image 1,1,23
Intensity Min,0,,Surface,1,,Image 1,1,24
Intensity Min,34,,Surface,2,,Image 1,1,24
Intensity Min,8,,Surface,3,,Image 1,1,24
Intensity Min,0,,Surface,4,,Image 1,1,24
Intensity Min,0,,Surface,1,,Image 1,1,25
Intensity Min,4,,Surface,2,,Image 1,1,25
Intensity Min,0,,Surface,3,,Image 1,1,25
Intensity Min,2,,Surface,4,,Image 1,1,25
Intensity Min,0,,Surface,1,,Image 1,1,26
Intensity Min,2,,Surface,2,,Image 1,1,26
Intensity Min,0,,Surface,3,,Image 1,1,26
Intensity Min,0,,Surface,4,,Image 1,1,26
Intensity Min,1,,Surface,1,,Image 1,1,27
Intensity Min,24,,Surface,2,,Image 1,1,27
Intensity Min,8,,Surface,3,,Image 1,1,27
Intensity Min,0,,Surface,4,,Image 1,1,27
Intensity Min,0,,Surface,1,,Image 1,1,28
Intensity Min,6,,Surface,2,,Image 1,1,28
Intensity Min,0,,Surface,3,,Image 1,1,28
Intensity Min,0,,Surface,4,,Image 1,1,28
Intensity Min,1,,Surface,1,,Image 1,1,29
Intensity Min,18,,Surface,2,,Image 1,1,29
Intensity Min,4,,Surface,3,,Image 1,1,29
Intensity Min,0,,Surface,4,,Image 1,1,29
Intensity Min,0,,Surface,1,,Image 1,1,30
Intensity Min,7,,Surface,2,,Image 1,1,30
Intensity Min,0,,Surface,3,,Image 1,1,30
Intensity Min,0,,Surface,4,,Image 1,1,30
Intensity Min,0,,Surface,1,,Image 1,1,31
Intensity Min,7,,Surface,2,,Image 1,1,31
Intensity Min,0,,Surface,3,,Image 1,1,31
Intensity Min,0,,Surface,4,,Image 1,1,31
Intensity Min,1,,Surface,1,,Image 1,1,32
Intensity Min,31,,Surface,2,,Image 1,1,32
Intensity Min,0,,Surface,3,,Image 1,1,32
Intensity Min,0,,Surface,4,,Image 1,1,32
Intensity Min,0,,Surface,1,,Image 1,1,33
Intensity Min,9,,Surface,2,,Image 1,1,33
Intensity Min,0,,Surface,3,,Image 1,1,33
Intensity Min,0,,Surface,4,,Image 1,1,33
Intensity Min,0,,Surface,1,,Image 1,1,34
Intensity Min,3,,Surface,2,,Image 1,1,34
Intensity Min,0,,Surface,3,,Image 1,1,34
Intensity Min,0,,Surface,4,,Image 1,1,34
Intensity Min,2,,Surface,1,,Image 1,1,35
Intensity Min,8,,Surface,2,,Image 1,1,35
Intensity Min,1,,Surface,3,,Image 1,1,35
Intensity Min,0,,Surface,4,,Image 1,1,35
Intensity Min,0,,Surface,1,,Image 1,1,36
Intensity Min,1,,Surface,2,,Image 1,1,36
Intensity Min,0,,Surface,3,,Image 1,1,36
Intensity Min,0,,Surface,4,,Image 1,1,36
Intensity Min,0,,Surface,1,,Image 1,1,37
Intensity Min,5,,Surface,2,,Image 1,1,37
Intensity Min,0,,Surface,3,,Image 1,1,37
Intensity Min,0,,Surface,4,,Image 1,1,37
Intensity Min,0,,Surface,1,,Image 1,1,38
Intensity Min,5,,Surface,2,,Image 1,1,38
Intensity Min,0,,Surface,3,,Image 1,1,38
Intensity Min,0,,Surface,4,,Image 1,1,38
Intensity Min,0,,Surface,1,,Image 1,1,39
Intensity Min,3,,Surface,2,,Image 1,1,39
Intensity Min,0,,Surface,3,,Image 1,1,39
Intensity Min,0,,Surface,4,,Image 1,1,39
Intensity Min,0,,Surface,1,,Image 1,1,40
Intensity Min,3,,Surface,2,,Image 1,1,40
Intensity Min,0,,Surface,3,,Image 1,1,40
Intensity Min,0,,Surface,4,,Image 1,1,40
Intensity Min,0,,Surface,1,,Image 1,1,41
Intensity Min,3,,Surface,2,,Image 1,1,41
Intensity Min,0,,Surface,3,,Image 1,1,41
Intensity Min,0,,Surface,4,,Image 1,1,41
Intensity Min,0,,Surface,1,,Image 1,1,42
Intensity Min,11,,Surface,2,,Image 1,1,42
Intensity Min,0,,Surface,3,,Image 1,1,42
Intensity Min,0,,Surface,4,,Image 1,1,42
Intensity StdDev,0.90422,,Surface,1,,Image 1,1,0
Intensity StdDev,5.44535,,Surface,2,,Image 1,1,0
Intensity StdDev,0.71224,,Surface,3,,Image 1,1,0
Intensity StdDev,2.24118,,Surface,4,,Image 1,1,0
Intensity StdDev,0.849837,,Surface,1,,Image 1,1,1
Intensity StdDev,0.372678,,Surface,2,,Image 1,1,1
Intensity StdDev,0,,Surface,3,,Image 1,1,1
Intensity StdDev,0,,Surface,4,,Image 1,1,1
Intensity StdDev,0.899372,,Surface,1,,Image 1,1,2
Intensity StdDev,3.5242,,Surface,2,,Image 1,1,2
Intensity StdDev,1.04633,,Surface,3,,Image 1,1,2
Intensity StdDev,2.42576,,Surface,4,,Image 1,1,2
Intensity StdDev,0.276385,,Surface,1,,Image 1,1,3
Intensity StdDev,1.53433,,Surface,2,,Image 1,1,3
Intensity StdDev,0.816497,,Surface,3,,Image 1,1,3
Intensity StdDev,0,,Surface,4,,Image 1,1,3
Intensity StdDev,0.471405,,Surface,1,,Image 1,1,4
Intensity StdDev,4.22259,,Surface,2,,Image 1,1,4
Intensity StdDev,0,,Surface,3,,Image 1,1,4
Intensity StdDev,0,,Surface,4,,Image 1,1,4
Intensity StdDev,0.4,,Surface,1,,Image 1,1,5
Intensity StdDev,0.4,,Surface,2,,Image 1,1,5
Intensity StdDev,0.4,,Surface,3,,Image 1,1,5
Intensity StdDev,0,,Surface,4,,Image 1,1,5
Intensity StdDev,0,,Surface,1,,Image 1,1,6
Intensity StdDev,1.61015,,Surface,2,,Image 1,1,6
Intensity StdDev,1.26307,,Surface,3,,Image 1,1,6
Intensity StdDev,0,,Surface,4,,Image 1,1,6
Intensity StdDev,0,,Surface,1,,Image 1,1,7
Intensity StdDev,1.03775,,Surface,2,,Image 1,1,7
Intensity StdDev,0,,Surface,3,,Image 1,1,7
Intensity StdDev,0,,Surface,4,,Image 1,1,7
Intensity StdDev,1.04103,,Surface,1,,Image 1,1,8
Intensity StdDev,2.49609,,Surface,2,,Image 1,1,8
Intensity StdDev,0.432511,,Surface,3,,Image 1,1,8
Intensity StdDev,0,,Surface,4,,Image 1,1,8
Intensity StdDev,0.897527,,Surface,1,,Image 1,1,9
Intensity StdDev,0.687184,,Surface,2,,Image 1,1,9
