Detailed,,,,,,,,
 ==================== ,,,,,,,,
Variable,Value,Unit,Category,Channel,Collection,Image,Time,ID
Intensity Max,1,,Surface,5,,Image 1,1,1
Intensity Max,8,,Surface,6,,Image 1,1,1
Intensity Max,0,,Surface,1,,Image 1,1,2
Intensity Max,4,,Surface,2,,Image 1,1,2
Intensity Max,8,,Surface,3,,Image 1,1,2
Intensity Max,11,,Surface,4,,Image 1,1,2
Intensity Max,0,,Surface,5,,Image 1,1,2
Intensity Max,4,,Surface,6,,Image 1,1,2
Intensity Max,1,,Surface,1,,Image 1,1,3
Intensity Max,8,,Surface,2,,Image 1,1,3
Intensity Max,4,,Surface,3,,Image 1,1,3
Intensity Max,21,,Surface,4,,Image 1,1,3
Intensity Max,1,,Surface,5,,Image 1,1,3
Intensity Max,8,,Surface,6,,Image 1,1,3
Intensity Max,1,,Surface,1,,Image 1,1,4
Intensity Max,6,,Surface,2,,Image 1,1,4
Intensity Max,3,,Surface,3,,Image 1,1,4
Intensity Max,17,,Surface,4,,Image 1,1,4
Intensity Max,1,,Surface,5,,Image 1,1,4
Intensity Max,6,,Surface,6,,Image 1,1,4
Intensity Max,0,,Surface,1,,Image 1,1,5
Intensity Max,0,,Surface,2,,Image 1,1,5
Intensity Max,1,,Surface,3,,Image 1,1,5
Intensity Max,18,,Surface,4,,Image 1,1,5
Intensity Max,0,,Surface,5,,Image 1,1,5
Intensity Max,0,,Surface,6,,Image 1,1,5
Intensity Max,1,,Surface,1,,Image 1,1,6
Intensity Max,1,,Surface,2,,Image 1,1,6
Intensity Max,2,,Surface,3,,Image 1,1,6
Intensity Max,16,,Surface,4,,Image 1,1,6
Intensity Max,1,,Surface,5,,Image 1,1,6
Intensity Max,1,,Surface,6,,Image 1,1,6
Intensity Max,0,,Surface,1,,Image 1,1,7
Intensity Max,0,,Surface,2,,Image 1,1,7
Intensity Max,4,,Surface,3,,Image 1,1,7
Intensity Max,5,,Surface,4,,Image 1,1,7
Intensity Max,0,,Surface,5,,Image 1,1,7
Intensity Max,0,,Surface,6,,Image 1,1,7
Intensity Max,3,,Surface,1,,Image 1,1,8
Intensity Max,19,,Surface,2,,Image 1,1,8
Intensity Max,15,,Surface,3,,Image 1,1,8
Intensity Max,22,,Surface,4,,Image 1,1,8
Intensity Max,3,,Surface,5,,Image 1,1,8
Intensity Max,19,,Surface,6,,Image 1,1,8
Intensity Max,0,,Surface,1,,Image 1,1,9
Intensity Max,0,,Surface,2,,Image 1,1,9
Intensity Max,4,,Surface,3,,Image 1,1,9
Intensity Max,19,,Surface,4,,Image 1,1,9
Intensity Max,0,,Surface,5,,Image 1,1,9
Intensity Max,0,,Surface,6,,Image 1,1,9
Intensity Max,3,,Surface,1,,Image 1,1,10
Intensity Max,7,,Surface,2,,Image 1,1,10
Intensity Max,4,,Surface,3,,Image 1,1,10
Intensity Max,25,,Surface,4,,Image 1,1,10
Intensity Max,3,,Surface,5,,Image 1,1,10
Intensity Max,7,,Surface,6,,Image 1,1,10
Intensity Max,2,,Surface,1,,Image 1,1,11
Intensity Max,8,,Surface,2,,Image 1,1,11
Intensity Max,6,,Surface,3,,Image 1,1,11
Intensity Max,20,,Surface,4,,Image 1,1,11
Intensity Max,2,,Surface,5,,Image 1,1,11
Intensity Max,8,,Surface,6,,Image 1,1,11
Intensity Max,3,,Surface,1,,Image 1,1,12
Intensity Max,13,,Surface,2,,Image 1,1,12
Intensity Max,7,,Surface,3,,Image 1,1,12
Intensity Max,28,,Surface,4,,Image 1,1,12
Intensity Max,3,,Surface,5,,Image 1,1,12
Intensity Max,13,,Surface,6,,Image 1,1,12
Intensity Mean,0,,Surface,1,,Image 1,1,0
Intensity Mean,0,,Surface,2,,Image 1,1,0
Intensity Mean,2.7,,Surface,3,,Image 1,1,0
Intensity Mean,8.9,,Surface,4,,Image 1,1,0
Intensity Mean,0,,Surface,5,,Image 1,1,0
Intensity Mean,0,,Surface,6,,Image 1,1,0
Intensity Mean,0.0699482,,Surface,1,,Image 1,1,1
Intensity Mean,0.953368,,Surface,2,,Image 1,1,1
Intensity Mean,3.28756,,Surface,3,,Image 1,1,1
Intensity Mean,7.87047,,Surface,4,,Image 1,1,1
Intensity Mean,0.0699482,,Surface,5,,Image 1,1,1
Intensity Mean,0.953368,,Surface,6,,Image 1,1,1
Intensity Mean,0,,Surface,1,,Image 1,1,2
Intensity Mean,1.0669,,Surface,2,,Image 1,1,2
Intensity Mean,3.09507,,Surface,3,,Image 1,1,2
Intensity Mean,4.98592,,Surface,4,,Image 1,1,2
Intensity Mean,0,,Surface,5,,Image 1,1,2
Intensity Mean,1.0669,,Surface,6,,Image 1,1,2
Intensity Mean,0.0970874,,Surface,1,,Image 1,1,3
Intensity Mean,4.14563,,Surface,2,,Image 1,1,3
Intensity Mean,1.83495,,Surface,3,,Image 1,1,3
Intensity Mean,11.3883,,Surface,4,,Image 1,1,3
Intensity Mean,0.0970874,,Surface,5,,Image 1,1,3
Intensity Mean,4.14563,,Surface,6,,Image 1,1,3
Intensity Mean,0.174312,,Surface,1,,Image 1,1,4
Intensity Mean,1.56881,,Surface,2,,Image 1,1,4
Intensity Mean,0.688073,,Surface,3,,Image 1,1,4
Intensity Mean,10.6606,,Surface,4,,Image 1,1,4
Intensity Mean,0.174312,,Surface,5,,Image 1,1,4
Intensity Mean,1.56881,,Surface,6,,Image 1,1,4
Intensity Mean,0,,Surface,1,,Image 1,1,5
Intensity Mean,0,,Surface,2,,Image 1,1,5
Intensity Mean,0.333333,,Surface,3,,Image 1,1,5
Intensity Mean,17.3333,,Surface,4,,Image 1,1,5
Intensity Mean,0,,Surface,5,,Image 1,1,5
Intensity Mean,0,,Surface,6,,Image 1,1,5
Intensity Mean,0.666667,,Surface,1,,Image 1,1,6
Intensity Mean,0.666667,,Surface,2,,Image 1,1,6
Intensity Mean,1.33333,,Surface,3,,Image 1,1,6
Intensity Mean,15.3333,,Surface,4,,Image 1,1,6
Intensity Mean,0.666667,,Surface,5,,Image 1,1,6
Intensity Mean,0.666667,,Surface,6,,Image 1,1,6
Intensity Mean,0,,Surface,1,,Image 1,1,7
Intensity Mean,0,,Surface,2,,Image 1,1,7
Intensity Mean,3.3,,Surface,3,,Image 1,1,7
Intensity Mean,4.5,,Surface,4,,Image 1,1,7
Intensity Mean,0,,Surface,5,,Image 1,1,7
Intensity Mean,0,,Surface,6,,Image 1,1,7
Intensity Mean,0.199292,,Surface,1,,Image 1,1,8
Intensity Mean,4.06655,,Surface,2,,Image 1,1,8
Intensity Mean,4.15186,,Surface,3,,Image 1,1,8
Intensity Mean,9.68956,,Surface,4,,Image 1,1,8
Intensity Mean,0.199292,,Surface,5,,Image 1,1,8
Intensity Mean,4.06655,,Surface,6,,Image 1,1,8
Intensity Mean,0,,Surface,1,,Image 1,1,9
Intensity Mean,0,,Surface,2,,Image 1,1,9
Intensity Mean,1.25714,,Surface,3,,Image 1,1,9
Intensity Mean,16.2286,,Surface,4,,Image 1,1,9
Intensity Mean,0,,Surface,5,,Image 1,1,9
Intensity Mean,0,,Surface,6,,Image 1,1,9
Intensity Mean,0.363014,,Surface,1,,Image 1,1,10
Intensity Mean,0.691781,,Surface,2,,Image 1,1,10
Intensity Mean,1.40068,,Surface,3,,Image 1,1,10
Intensity Mean,17.4075,,Surface,4,,Image 1,1,10
Intensity Mean,0.363014,,Surface,5,,Image 1,1,10
Intensity Mean,0.691781,,Surface,6,,Image 1,1,10
Intensity Mean,0.23366,,Surface,1,,Image 1,1,11
Intensity Mean,2.59641,,Surface,2,,Image 1,1,11
Intensity Mean,2.19771,,Surface,3,,Image 1,1,11
Intensity Mean,11.2614,,Surface,4,,Image 1,1,11
Intensity Mean,0.23366,,Surface,5,,Image 1,1,11
Intensity Mean,2.59641,,Surface,6,,Image 1,1,11
Intensity Mean,0.114011,,Surface,1,,Image 1,1,12
Intensity Mean,3.64492,,Surface,2,,Image 1,1,12
Intensity Mean,0.797453,,Surface,3,,Image 1,1,12
Intensity Mean,15.274,,Surface,4,,Image 1,1,12
Intensity Mean,0.114011,,Surface,5,,Image 1,1,12
Intensity Mean,3.64492,,Surface,6,,Image 1,1,12
Intensity Median,0,,Surface,1,,Image 1,1,0
Intensity Median,0,,Surface,2,,Image 1,1,0
Intensity Median,2.999,,Surface,3,,Image 1,1,0
Intensity Median,8.9995,,Surface,4,,Image 1,1,0
Intensity Median,0,,Surface,5,,Image 1,1,0
Intensity Median,0,,Surface,6,,Image 1,1,0
Intensity Median,0.00025,,Surface,1,,Image 1,1,1
Intensity Median,0.0035,,Surface,2,,Image 1,1,1
Intensity Median,3.004,,Surface,3,,Image 1,1,1
Intensity Median,8.008,,Surface,4,,Image 1,1,1
Intensity Median,0.00025,,Surface,5,,Image 1,1,1
Intensity Median,0.0035,,Surface,6,,Image 1,1,1
Intensity Median,0,,Surface,1,,Image 1,1,2
Intensity Median,0.999,,Surface,2,,Image 1,1,2
Intensity Median,2.998,,Surface,3,,Image 1,1,2
Intensity Median,3.996,,Surface,4,,Image 1,1,2
Intensity Median,0,,Surface,5,,Image 1,1,2
Intensity Median,0.999,,Surface,6,,Image 1,1,2
Intensity Median,0.00025,,Surface,1,,Image 1,1,3
Intensity Median,4.004,,Surface,2,,Image 1,1,3
Intensity Median,1.998,,Surface,3,,Image 1,1,3
Intensity Median,12,,Surface,4,,Image 1,1,3
Intensity Median,0.00025,,Surface,5,,Image 1,1,3
Intensity Median,4.004,,Surface,6,,Image 1,1,3
Intensity Median,0.00025,,Surface,1,,Image 1,1,4
Intensity Median,0.998,,Surface,2,,Image 1,1,4
Intensity Median,0.999,,Surface,3,,Image 1,1,4
Intensity Median,10.004,,Surface,4,,Image 1,1,4
Intensity Median,0.00025,,Surface,5,,Image 1,1,4
Intensity Median,0.998,,Surface,6,,Image 1,1,4
Intensity Median,0,,Surface,1,,Image 1,1,5
Intensity Median,0,,Surface,2,,Image 1,1,5
Intensity Median,0.00025,,Surface,3,,Image 1,1,5
Intensity Median,17.9995,,Surface,4,,Image 1,1,5
Intensity Median,0,,Surface,5,,Image 1,1,5
Intensity Median,0,,Surface,6,,Image 1,1,5
Intensity Median,0.99975,,Surface,1,,Image 1,1,6
Intensity Median,0.99975,,Surface,2,,Image 1,1,6
Intensity Median,1.00025,,Surface,3,,Image 1,1,6
Intensity Median,15.0002,,Surface,4,,Image 1,1,6
Intensity Median,0.99975,,Surface,5,,Image 1,1,6
Intensity Median,0.99975,,Surface,6,,Image 1,1,6
Intensity Median,0,,Surface,1,,Image 1,1,7
Intensity Median,0,,Surface,2,,Image 1,1,7
Intensity Median,3.00025,,Surface,3,,Image 1,1,7
Intensity Median,4.9995,,Surface,4,,Image 1,1,7
Intensity Median,0,,Surface,5,,Image 1,1,7
Intensity Median,0,,Surface,6,,Image 1,1,7
Intensity Median,0.001,,Surface,1,,Image 1,1,8
Intensity Median,3,,Surface,2,,Image 1,1,8
Intensity Median,3.996,,Surface,3,,Image 1,1,8
Intensity Median,9,,Surface,4,,Image 1,1,8
Intensity Median,0.001,,Surface,5,,Image 1,1,8
Intensity Median,3,,Surface,6,,Image 1,1,8
Intensity Median,0,,Surface,1,,Image 1,1,9
Intensity Median,0,,Surface,2,,Image 1,1,9
Intensity Median,0.999,,Surface,3,,Image 1,1,9
Intensity Median,16.996,,Surface,4,,Image 1,1,9
Intensity Median,0,,Surface,5,,Image 1,1,9
Intensity Median,0,,Surface,6,,Image 1,1,9
Intensity Median,0.001,,Surface,1,,Image 1,1,10
Intensity Median,0,,Surface,2,,Image 1,1,10
Intensity Median,0.999,,Surface,3,,Image 1,1,10
Intensity Median,18,,Surface,4,,Image 1,1,10
Intensity Median,0.001,,Surface,5,,Image 1,1,10
Intensity Median,0,,Surface,6,,Image 1,1,10
Intensity Median,0.0005,,Surface,1,,Image 1,1,11
Intensity Median,2.004,,Surface,2,,Image 1,1,11
Intensity Median,1.998,,Surface,3,,Image 1,1,11
Intensity Median,11,,Surface,4,,Image 1,1,11
Intensity Median,0.0005,,Surface,5,,Image 1,1,11
Intensity Median,2.004,,Surface,6,,Image 1,1,11
Intensity Median,0.001,,Surface,1,,Image 1,1,12
Intensity Median,3.008,,Surface,2,,Image 1,1,12
Intensity Median,0.002,,Surface,3,,Image 1,1,12
Intensity Median,15.004,,Surface,4,,Image 1,1,12
Intensity Median,0.001,,Surface,5,,Image 1,1,12
Intensity Median,3.008,,Surface,6,,Image 1,1,12
Intensity Min,0,,Surface,1,,Image 1,1,0
Intensity Min,0,,Surface,2,,Image 1,1,0
Intensity Min,1,,Surface,3,,Image 1,1,0
Intensity Min,8,,Surface,4,,Image 1,1,0
Intensity Min,0,,Surface,5,,Image 1,1,0
Intensity Min,0,,Surface,6,,Image 1,1,0
Intensity Min,0,,Surface,1,,Image 1,1,1
Intensity Min,0,,Surface,2,,Image 1,1,1
Intensity Min,1,,Surface,3,,Image 1,1,1
Intensity Min,3,,Surface,4,,Image 1,1,1
Intensity Min,0,,Surface,5,,Image 1,1,1
Intensity Min,0,,Surface,6,,Image 1,1,1
Intensity Min,0,,Surface,1,,Image 1,1,2
Intensity Min,0,,Surface,2,,Image 1,1,2
Intensity Min,0,,Surface,3,,Image 1,1,2
Intensity Min,2,,Surface,4,,Image 1,1,2
Intensity Min,0,,Surface,5,,Image 1,1,2
Intensity Min,0,,Surface,6,,Image 1,1,2
Intensity Min,0,,Surface,1,,Image 1,1,3
Intensity Min,0,,Surface,2,,Image 1,1,3
Intensity Min,0,,Surface,3,,Image 1,1,3
Intensity Min,4,,Surface,4,,Image 1,1,3
Intensity Min,0,,Surface,5,,Image 1,1,3
Intensity Min,0,,Surface,6,,Image 1,1,3
Intensity Min,0,,Surface,1,,Image 1,1,4
Intensity Min,0,,Surface,2,,Image 1,1,4
Intensity Min,0,,Surface,3,,Image 1,1,4
Intensity Min,6,,Surface,4,,Image 1,1,4
Intensity Min,0,,Surface,5,,Image 1,1,4
Intensity Min,0,,Surface,6,,Image 1,1,4
Intensity Min,0,,Surface,1,,Image 1,1,5
Intensity Min,0,,Surface,2,,Image 1,1,5
Intensity Min,0,,Surface,3,,Image 1,1,5
Intensity Min,16,,Surface,4,,Image 1,1,5
Intensity Min,0,,Surface,5,,Image 1,1,5
Intensity Min,0,,Surface,6,,Image 1,1,5
Intensity Min,0,,Surface,1,,Image 1,1,6
Intensity Min,0,,Surface,2,,Image 1,1,6
Intensity Min,1,,Surface,3,,Image 1,1,6
Intensity Min,15,,Surface,4,,Image 1,1,6
Intensity Min,0,,Surface,5,,Image 1,1,6
Intensity Min,0,,Surface,6,,Image 1,1,6
Intensity Min,0,,Surface,1,,Image 1,1,7
Intensity Min,0,,Surface,2,,Image 1,1,7
Intensity Min,3,,Surface,3,,Image 1,1,7
Intensity Min,3,,Surface,4,,Image 1,1,7
Intensity Min,0,,Surface,5,,Image 1,1,7
Intensity Min,0,,Surface,6,,Image 1,1,7
Intensity Min,0,,Surface,1,,Image 1,1,8
Intensity Min,0,,Surface,2,,Image 1,1,8
Intensity Min,1,,Surface,3,,Image 1,1,8
Intensity Min,4,,Surface,4,,Image 1,1,8
Intensity Min,0,,Surface,5,,Image 1,1,8
Intensity Min,0,,Surface,6,,Image 1,1,8
Intensity Min,0,,Surface,1,,Image 1,1,9
Intensity Min,0,,Surface,2,,Image 1,1,9
Intensity Min,0,,Surface,3,,Image 1,1,9
Intensity Min,13,,Surface,4,,Image 1,1,9
Intensity Min,0,,Surface,5,,Image 1,1,9
Intensity Min,0,,Surface,6,,Image 1,1,9
Intensity Min,0,,Surface,1,,Image 1,1,10
Intensity Min,0,,Surface,2,,Image 1,1,10
Intensity Min,0,,Surface,3,,Image 1,1,10
Intensity Min,11,,Surface,4,,Image 1,1,10
Intensity Min,0,,Surface,5,,Image 1,1,10
Intensity Min,0,,Surface,6,,Image 1,1,10
Intensity Min,0,,Surface,1,,Image 1,1,11
Intensity Min,0,,Surface,2,,Image 1,1,11
Intensity Min,0,,Surface,3,,Image 1,1,11
Intensity Min,4,,Surface,4,,Image 1,1,11
Intensity Min,0,,Surface,5,,Image 1,1,11
Intensity Min,0,,Surface,6,,Image 1,1,11
Intensity Min,0,,Surface,1,,Image 1,1,12
Intensity Min,0,,Surface,2,,Image 1,1,12
Intensity Min,0,,Surface,3,,Image 1,1,12
Intensity Min,8,,Surface,4,,Image 1,1,12
Intensity Min,0,,Surface,5,,Image 1,1,12
Intensity Min,0,,Surface,6,,Image 1,1,12
Intensity StdDev,0,,Surface,1,,Image 1,1,0
Intensity StdDev,0,,Surface,2,,Image 1,1,0
Intensity StdDev,0.9,,Surface,3,,Image 1,1,0
Intensity StdDev,0.7,,Surface,4,,Image 1,1,0
Intensity StdDev,0,,Surface,5,,Image 1,1,0
Intensity StdDev,0,,Surface,6,,Image 1,1,0
Intensity StdDev,0.25506,,Surface,1,,Image 1,1,1
Intensity StdDev,1.69513,,Surface,2,,Image 1,1,1
Intensity StdDev,0.9645,,Surface,3,,Image 1,1,1
Intensity StdDev,2.72368,,Surface,4,,Image 1,1,1
Intensity StdDev,0.25506,,Surface,5,,Image 1,1,1
Intensity StdDev,1.69513,,Surface,6,,Image 1,1,1
Intensity StdDev,0,,Surface,1,,Image 1,1,2
Intensity StdDev,1.14715,,Surface,2,,Image 1,1,2
Intensity StdDev,1.56596,,Surface,3,,Image 1,1,2
Intensity StdDev,2.13616,,Surface,4,,Image 1,1,2
Intensity StdDev,0,,Surface,5,,Image 1,1,2
Intensity StdDev,1.14715,,Surface,6,,Image 1,1,2
Intensity StdDev,0.296077,,Surface,1,,Image 1,1,3
Intensity StdDev,2.18293,,Surface,2,,Image 1,1,3
Intensity StdDev,1.27787,,Surface,3,,Image 1,1,3
Intensity StdDev,4.79529,,Surface,4,,Image 1,1,3
Intensity StdDev,0.296077,,Surface,5,,Image 1,1,3
Intensity StdDev,2.18293,,Surface,6,,Image 1,1,3
Intensity StdDev,0.379377,,Surface,1,,Image 1,1,4
Intensity StdDev,1.58182,,Surface,2,,Image 1,1,4
Intensity StdDev,0.686665,,Surface,3,,Image 1,1,4
Intensity StdDev,2.47268,,Surface,4,,Image 1,1,4
Intensity StdDev,0.379377,,Surface,5,,Image 1,1,4
Intensity StdDev,1.58182,,Surface,6,,Image 1,1,4
Intensity StdDev,0,,Surface,1,,Image 1,1,5
Intensity StdDev,0,,Surface,2,,Image 1,1,5
Intensity StdDev,0.471405,,Surface,3,,Image 1,1,5
Intensity StdDev,0.942809,,Surface,4,,Image 1,1,5
Intensity StdDev,0,,Surface,5,,Image 1,1,5
Intensity StdDev,0,,Surface,6,,Image 1,1,5
Intensity StdDev,0.471405,,Surface,1,,Image 1,1,6
Intensity StdDev,0.471405,,Surface,2,,Image 1,1,6
Intensity StdDev,0.471405,,Surface,3,,Image 1,1,6
Intensity StdDev,0.471405,,Surface,4,,Image 1,1,6
Intensity StdDev,0.471405,,Surface,5,,Image 1,1,6
Intensity StdDev,0.471405,,Surface,6,,Image 1,1,6
Intensity StdDev,0,,Surface,1,,Image 1,1,7
Intensity StdDev,0,,Surface,2,,Image 1,1,7
Intensity StdDev,0.458258,,Surface,3,,Image 1,1,7
Intensity StdDev,0.67082,,Surface,4,,Image 1,1,7
Intensity StdDev,0,,Surface,5,,Image 1,1,7
Intensity StdDev,0,,Surface,6,,Image 1,1,7
Intensity StdDev,0.422717,,Surface,1,,Image 1,1,8
Intensity StdDev,4.06972,,Surface,2,,Image 1,1,8
Intensity StdDev,1.97308,,Surface,3,,Image 1,1,8
Intensity StdDev,3.20104,,Surface,4,,Image 1,1,8
Intensity StdDev,0.422717,,Surface,5,,Image 1,1,8
Intensity StdDev,4.06972,,Surface,6,,Image 1,1,8
Intensity StdDev,0,,Surface,1,,Image 1,1,9
Intensity StdDev,0,,Surface,2,,Image 1,1,9
Intensity StdDev,1.12993,,Surface,3,,Image 1,1,9
Intensity StdDev,2.12584,,Surface,4,,Image 1,1,9
Intensity StdDev,0,,Surface,5,,Image 1,1,9
Intensity StdDev,0,,Surface,6,,Image 1,1,9
Intensity StdDev,0.606812,,Surface,1,,Image 1,1,10
Intensity StdDev,1.17079,,Surface,2,,Image 1,1,10
Intensity StdDev,1.3423,,Surface,3,,Image 1,1,10
Intensity StdDev,3.07136,,Surface,4,,Image 1,1,10
Intensity StdDev,0.606812,,Surface,5,,Image 1,1,10
Intensity StdDev,1.17079,,Surface,6,,Image 1,1,10
Intensity StdDev,0.438332,,Surface,1,,Image 1,1,11
Intensity StdDev,1.66731,,Surface,2,,Image 1,1,11
Intensity StdDev,1.09147,,Surface,3,,Image 1,1,11
Intensity StdDev,3.46933,,Surface,4,,Image 1,1,11
Intensity StdDev,0.438332,,Surface,5,,Image 1,1,11
Intensity StdDev,1.66731,,Surface,6,,Image 1,1,11
Intensity StdDev,0.349481,,Surface,1,,Image 1,1,12
Intensity StdDev,2.4107,,Surface,2,,Image 1,1,12
Intensity StdDev,1.02621,,Surface,3,,Image 1,1,12
Intensity StdDev,3.44316,,Surface,4,,Image 1,1,12
Intensity StdDev,0.349481,,Surface,5,,Image 1,1,12
Intensity StdDev,2.4107,,Surface,6,,Image 1,1,12
Intensity Sum,0,,Surface,1,,Image 1,1,0
Intensity Sum,0,,Surface,2,,Image 1,1,0
Intensity Sum,27,,Surface,3,,Image 1,1,0
Intensity Sum,89,,Surface,4,,Image 1,1,0
Intensity Sum,0,,Surface,5,,Image 1,1,0
Intensity Sum,0,,Surface,6,,Image 1,1,0
Intensity Sum,27,,Surface,1,,Image 1,1,1
Intensity Sum,368,,Surface,2,,Image 1,1,1
Intensity Sum,1269,,Surface,3,,Image 1,1,1
Intensity Sum,3038,,Surface,4,,Image 1,1,1
Intensity Sum,27,,Surface,5,,Image 1,1,1
Intensity Sum,368,,Surface,6,,Image 1,1,1
Intensity Sum,0,,Surface,1,,Image 1,1,2
Intensity Sum,303,,Surface,2,,Image 1,1,2
Intensity Sum,879,,Surface,3,,Image 1,1,2
Intensity Sum,1416,,Surface,4,,Image 1,1,2
Intensity Sum,0,,Surface,5,,Image 1,1,2
Intensity Sum,303,,Surface,6,,Image 1,1,2
Intensity Sum,10,,Surface,1,,Image 1,1,3
Intensity Sum,427,,Surface,2,,Image 1,1,3
Intensity Sum,189,,Surface,3,,Image 1,1,3
Intensity Sum,1173,,Surface,4,,Image 1,1,3
